S15,48390,A,door_access,HL A5,2015-01-12 00:00:00,None
S15,48530,A,door_access,HL A10,2015-01-12 00:00:00,2015-05-17 23:59:59
S15,57344,A,door_access,HL A10A,2015-01-12 00:00:00,2015-05-17 23:59:59
S15,60126,A4,door_access,HL A10A,2015-03-16 00:00:00,2015-05-17 23:59:59
S15,60407,A,door_access,HL A10A,2015-01-12 00:00:00,2015-05-17 23:59:59
S15,62478,A3,door_access,HL A5,2015-01-12 00:00:00,None
S15,62478,A4,door_access,HL A5,2015-03-16 00:00:00,None
S15,57344,A,room_reservation,HL A10A,2015-01-12 00:00:00,2015-05-17 23:59:59
S15,60126,A4,room_reservation,HL A10A,2015-03-16 00:00:00,2015-05-17 23:59:59
S15,60407,A,room_reservation,HL A10A,2015-01-12 00:00:00,2015-05-17 23:59:59
F15,05291,A,base,1,2015-08-31 00:00:00,None
F15,15104,A,base,1,2015-08-31 00:00:00,None
F15,15104,B,base,1,2015-08-31 00:00:00,None
F15,15104,D,base,1,2015-08-31 00:00:00,None
F15,15104,E,base,1,2015-08-31 00:00:00,None
F15,15104,G,base,1,2015-08-31 00:00:00,None
F15,15294,A1,base,1,2015-08-31 00:00:00,None
F15,15294,A2,base,1,2015-10-26 00:00:00,None
F15,16223,A,base,1,2015-08-31 00:00:00,None
F15,16371,A,base,1,2015-08-31 00:00:00,None
F15,16375,A,base,1,2015-08-31 00:00:00,None
F15,16456,A,base,1,2015-08-31 00:00:00,None
F15,16461,A,base,1,2015-08-31 00:00:00,None
F15,18090,A,base,1,2015-08-31 00:00:00,None
F15,18099,A,base,1,2015-08-31 00:00:00,None
F15,48739,A,base,1,2015-08-31 00:00:00,None
F15,49300,A,base,1,2015-08-31 00:00:00,None
F15,53451,A,base,1,2015-08-31 00:00:00,None
F15,54371,A,base,1,2015-08-31 00:00:00,None
F15,54375,A,base,1,2015-08-31 00:00:00,None
F15,54498,A,base,1,2015-08-31 00:00:00,None
F15,54798,A,base,1,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,57345,A,base,1,2015-08-31 00:00:00,None
F15,60212,A,base,1,2015-08-31 00:00:00,None
F15,60220,A,base,1,2015-08-31 00:00:00,None
F15,60223,A,base,1,2015-08-31 00:00:00,None
F15,60446,A,base,1,2015-08-31 00:00:00,None
F15,60461,A,base,1,2015-08-31 00:00:00,None
F15,60746,A,base,1,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,62150,A,base,1,2015-08-31 00:00:00,None
F15,62150,B,base,1,2015-08-31 00:00:00,None
F15,62478,A1,base,1,2015-08-31 00:00:00,None
F15,62478,A2,base,1,2015-10-26 00:00:00,None
F15,15294,A1,door_access,HL A10,2015-08-31 00:00:00,2015-10-25 23:59:59
F15,15294,A1,door_access,HL A5,2015-08-31 00:00:00,None
F15,15294,A2,door_access,HL A10,2015-10-26 00:00:00,2015-12-23 23:59:59
F15,15294,A2,door_access,HL A5,2015-10-26 00:00:00,None
F15,16223,A,door_access,HL A10,2015-08-31 00:00:00,None
F15,16223,A,door_access,HL A5,2015-08-31 00:00:00,None
F15,16375,A,door_access,HL A10,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,16456,A,door_access,HL A10,2015-08-31 00:00:00,None
F15,16456,A,door_access,HL A5,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,18090,A,door_access,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,48739,A,door_access,HL A10,2015-08-31 00:00:00,None
F15,48739,A,door_access,HL A5,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,53451,A,door_access,HL A5,2015-08-31 00:00:00,None
F15,54498,A,door_access,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,54798,A,door_access,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,60223,A,door_access,HL A10,2015-08-31 00:00:00,None
F15,60446,A,door_access,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,60461,A,door_access,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,60746,A,door_access,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,62150,A,door_access,HL A5,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,62150,B,door_access,HL A5,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,62478,A1,door_access,HL A5,2015-08-31 00:00:00,None
F15,62478,A2,door_access,HL A5,2015-10-26 00:00:00,None
F15,18090,A,room_reservation,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,54498,A,room_reservation,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,54798,A,room_reservation,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,60446,A,room_reservation,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,60461,A,room_reservation,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
F15,60746,A,room_reservation,HL A10A,2015-08-31 00:00:00,2015-12-23 23:59:59
S16,05292,A4,base,1,2016-03-14 00:00:00,None
S16,05540,A,base,1,2016-01-11 00:00:00,None
S16,05872,A,base,1,2016-01-11 00:00:00,None
S16,15294,A3,base,1,2016-01-11 00:00:00,None
S16,15294,A4,base,1,2016-03-14 00:00:00,None
S16,15322,A,base,1,2016-01-11 00:00:00,None
S16,15622,A,base,1,2016-01-11 00:00:00,None
S16,16457,A,base,1,2016-01-11 00:00:00,None
S16,18540,1,base,1,2016-01-11 00:00:00,None
S16,18540,A,base,1,2016-01-11 00:00:00,None
S16,18745,1,base,1,2016-01-11 00:00:00,None
S16,18745,A,base,1,2016-01-11 00:00:00,None
S16,39245,A,base,1,2016-01-11 00:00:00,None
S16,48390,A,base,1,2016-01-11 00:00:00,None
S16,48528,A,base,1,2016-01-11 00:00:00,None
S16,48734,A,base,1,2016-01-11 00:00:00,None
S16,48758,A,base,1,2016-01-11 00:00:00,None
S16,49713,A3,base,1,2016-01-11 00:00:00,2016-03-04 23:59:59
S16,49719,A4,base,1,2016-03-14 00:00:00,2016-05-15 23:59:59
S16,51236,A,base,1,2016-01-11 00:00:00,None
S16,53230,A,base,1,2016-01-11 00:00:00,None
S16,53371,A,base,1,2016-01-11 00:00:00,None
S16,53471,A,base,1,2016-01-11 00:00:00,None
S16,53671,A,base,1,2016-01-11 00:00:00,None
S16,53730,A,base,1,2016-01-11 00:00:00,None
S16,53871,A,base,1,2016-01-11 00:00:00,None
S16,57344,A,base,1,2016-01-11 00:00:00,None
S16,60125,A3,base,1,2016-01-11 00:00:00,None
S16,60126,A4,base,1,2016-03-14 00:00:00,None
S16,60407,A,base,1,2016-01-11 00:00:00,None
S16,62478,A3,base,1,2016-01-11 00:00:00,None
S16,62478,A4,base,1,2016-03-14 00:00:00,None
S16,62492,A,base,1,2016-01-11 00:00:00,None
S16,62492,B,base,1,2016-01-11 00:00:00,None
S16,76374,A,base,1,2016-01-11 00:00:00,None
S16,80292,A3,base,1,2016-01-11 00:00:00,None
S16,99352,A4,base,1,2016-03-19 00:00:00,None
S16,99353,A4,base,1,2016-04-09 00:00:00,None
S16,99354,A4,base,1,2016-03-14 00:00:00,None
S16,99355,A4,base,1,2016-04-02 00:00:00,None
S16,05540,A,door_access,HL A5,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,05872,A,door_access,HL A5,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,15294,A3,door_access,HL A10,2016-01-11 00:00:00,2016-03-04 23:59:59
S16,15294,A3,door_access,HL A5,2016-01-11 00:00:00,None
S16,15294,A4,door_access,HL A10,2016-03-14 00:00:00,2016-05-15 23:59:59
S16,15294,A4,door_access,HL A5,2016-03-14 00:00:00,None
S16,16457,A,door_access,HL A10,2016-01-11 00:00:00,None
S16,18540,1,door_access,HL A5,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,18540,A,door_access,HL A5,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,18745,1,door_access,HL A5,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,18745,A,door_access,HL A5,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,39245,A,door_access,HL A5,2016-01-11 00:00:00,None
S16,48390,A,door_access,HL A10,2016-01-11 00:00:00,None
S16,48390,A,door_access,HL A5,2016-01-11 00:00:00,None
S16,48528,A,door_access,HL A10,2016-01-11 00:00:00,None
S16,48528,A,door_access,HL A5,2016-01-11 00:00:00,None
S16,48734,A,door_access,HL A10,2016-01-11 00:00:00,None
S16,48758,A,door_access,HL A10,2016-01-11 00:00:00,None
S16,48758,A,door_access,HL A5,2016-01-11 00:00:00,None
S16,49713,A3,door_access,HL A10,2016-01-11 00:00:00,2016-03-04 23:59:59
S16,49719,A4,door_access,HL A10,2016-03-14 00:00:00,2016-05-15 23:59:59
S16,57344,A,door_access,HL A10A,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,60126,A4,door_access,HL A10A,2016-03-14 00:00:00,2016-05-15 23:59:59
S16,60407,A,door_access,HL A10A,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,62478,A3,door_access,HL A5,2016-01-11 00:00:00,None
S16,62478,A4,door_access,HL A5,2016-03-14 00:00:00,None
S16,99352,A4,door_access,HL A10,2016-03-19 00:00:00,None
S16,99353,A4,door_access,HL A5,2016-04-09 00:00:00,None
S16,99355,A4,door_access,HL A10,2016-04-02 00:00:00,None
S16,57344,A,room_reservation,HL A10A,2016-01-11 00:00:00,2016-05-15 23:59:59
S16,60126,A4,room_reservation,HL A10A,2016-03-14 00:00:00,2016-05-15 23:59:59
S16,60407,A,room_reservation,HL A10A,2016-01-11 00:00:00,2016-05-15 23:59:59
F16,05291,A,base,1,2016-08-29 00:00:00,None
F16,05691,A,base,1,2016-08-29 00:00:00,None
F16,15104,1,base,1,2016-08-29 00:00:00,None
F16,15104,A,base,1,2016-08-29 00:00:00,None
F16,15104,B,base,1,2016-08-29 00:00:00,None
F16,15104,C,base,1,2016-08-29 00:00:00,None
F16,15104,D,base,1,2016-08-29 00:00:00,None
F16,15294,A1,base,1,2016-08-29 00:00:00,None
F16,15294,A2,base,1,2016-10-24 00:00:00,None
F16,15322,A,base,1,2016-08-29 00:00:00,None
F16,15622,A,base,1,2016-08-29 00:00:00,None
F16,16223,A,base,1,2016-08-29 00:00:00,None
F16,16375,A,base,1,2016-08-29 00:00:00,None
F16,16456,A,base,1,2016-08-29 00:00:00,None
F16,18090,A,base,1,2016-08-29 00:00:00,None
F16,19694,A,base,1,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,24672,A,base,1,2016-08-29 00:00:00,None
F16,48734,A,base,1,2016-08-29 00:00:00,None
F16,49300,A,base,1,2016-08-29 00:00:00,None
F16,53312,A,base,1,2016-08-29 00:00:00,None
F16,53371,A,base,1,2016-08-29 00:00:00,None
F16,53399,A,base,1,2016-08-29 00:00:00,None
F16,53451,A,base,1,2016-08-29 00:00:00,None
F16,53612,A,base,1,2016-08-29 00:00:00,None
F16,53751,A,base,1,2016-08-29 00:00:00,None
F16,53871,A,base,1,2016-08-29 00:00:00,None
F16,54498,A,base,1,2016-08-29 00:00:00,None
F16,54798,A,base,1,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,57421,A,base,1,2016-08-29 00:00:00,None
F16,57821,A,base,1,2016-08-29 00:00:00,None
F16,60212,A,base,1,2016-08-29 00:00:00,None
F16,60223,A,base,1,2016-08-29 00:00:00,None
F16,60333,A,base,1,2016-08-29 00:00:00,None
F16,60333,B,base,1,2016-08-29 00:00:00,None
F16,60446,A,base,1,2016-08-29 00:00:00,None
F16,60746,A,base,1,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,62150,1,base,1,2016-08-29 00:00:00,None
F16,62150,A,base,1,2016-08-29 00:00:00,None
F16,62150,B,base,1,2016-08-29 00:00:00,None
F16,62207,A2,base,1,2016-10-24 00:00:00,None
F16,62225,A,base,1,2016-08-29 00:00:00,None
F16,62478,A1,base,1,2016-08-29 00:00:00,None
F16,62478,A2,base,1,2016-10-24 00:00:00,None
F16,62707,A2,base,1,2016-10-24 00:00:00,2016-12-22 23:59:59
F16,76368,A,base,1,2016-08-29 00:00:00,None
F16,99352,A2,base,1,2016-10-29 00:00:00,None
F16,99353,A1,base,1,2016-10-15 00:00:00,None
F16,99354,A1,base,1,2016-08-29 00:00:00,None
F16,99354,A2,base,1,2016-10-23 00:00:00,None
F16,99355,A2,base,1,2016-10-22 00:00:00,None
F16,15294,A1,door_access,HL A10,2016-08-29 00:00:00,2016-10-23 23:59:59
F16,15294,A1,door_access,HL A5,2016-08-29 00:00:00,None
F16,15294,A2,door_access,HL A10,2016-10-24 00:00:00,2016-12-22 23:59:59
F16,15294,A2,door_access,HL A5,2016-10-24 00:00:00,None
F16,16223,A,door_access,HL A10,2016-08-29 00:00:00,None
F16,16223,A,door_access,HL A5,2016-08-29 00:00:00,None
F16,16375,A,door_access,HL A5,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,16456,A,door_access,HL A10,2016-08-29 00:00:00,None
F16,16456,A,door_access,HL A5,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,18090,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,24672,A,door_access,HL A5,2016-08-29 00:00:00,None
F16,48734,A,door_access,HL A10,2016-08-29 00:00:00,None
F16,49300,A,door_access,HL A5,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,53451,A,door_access,HL A5,2016-08-29 00:00:00,None
F16,53751,A,door_access,HL A5,2016-08-29 00:00:00,None
F16,54498,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,54798,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,57421,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,57821,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,60223,A,door_access,HL A10,2016-08-29 00:00:00,None
F16,60446,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,60746,A,door_access,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,62150,1,door_access,HL A5,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,62207,A2,door_access,HL A5,2016-10-24 00:00:00,2016-12-22 23:59:59
F16,62478,A1,door_access,HL A5,2016-08-29 00:00:00,None
F16,62478,A2,door_access,HL A5,2016-10-24 00:00:00,None
F16,62707,A2,door_access,HL A5,2016-10-24 00:00:00,2016-12-22 23:59:59
F16,99353,A1,door_access,HL A5,2016-10-15 00:00:00,2016-12-22 23:59:59
F16,18090,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,54498,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,54798,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,57421,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,57821,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
F16,60446,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
